"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"A biker is close to the fountain. A biker wearing glass and a backpack rides near a [[fountain]].","A biker is close to the fountain. A biker wearing glass and a backpack rides near a [[creek]].",0.09924089908599854,0.950576901435852,1,0,1,21,"Successful"
"A woman is riding a unicycle past a building. [[Two]] [[people]] are [[riding]] [[bicycles]] next to a [[building]].","A woman is riding a unicycle past a building. [[Three]] [[residents]] are [[district]] [[moped]] next to a [[fortify]].",0.019299089908599854,0.04023611545562744,0,0,0,118,"Failed"
"Two people are riding bikes near a building. Two people are [[riding]] bicycles next to a building.","Two people are riding bikes near a building. Two people are [[horses]] bicycles next to a building.",0.08602511882781982,0.9377726316452026,1,0,1,14,"Successful"
"The cyclist is riding on water. A [[hurried]] bicycler [[moves]] along a [[car]] in a [[busy]] [[street]] on an [[allowed]] [[bike]] [[path]].","The cyclist is riding on water. A [[plunge]] bicycler [[voyages]] along a [[motorised]] in a [[crowded]] [[causeway]] on an [[activated]] [[cyclists]] [[runways]].",0.0500713586807251,0.15210402011871338,0,0,0,293,"Failed"
"The cyclist rides on a public street. A hurried bicycler moves along a car in a busy [[street]] on an allowed bike path.","The cyclist rides on a public street. A hurried bicycler moves along a car in a busy [[sidewalk]] on an allowed bike path.",0.10257863998413086,0.8776289224624634,1,0,1,36,"Successful"
"Three young woman are sleeping in a crowded hall. Three young women [[perform]] a [[dance]] in a crowded hall.","Three young woman are sleeping in a crowded hall. Three young women [[make]] a [[stripper]] in a crowded hall.",0.030877411365509033,0.8692426085472107,0,1,0,87,"Successful"
"Three young women are performing in front of a big audience. Three young women [[perform]] a dance in a crowded hall.","Three young women are performing in front of a big audience. Three young women [[attaining]] a dance in a crowded hall.",0.08123445510864258,0.8685530424118042,1,0,1,64,"Successful"
"The young men are in complete agreement. [[Sexy]] young men stand on a [[balcony]] having a [[heated]] conversation.","The young men are in complete agreement. [[Attractive]] young men stand on a [[verandah]] having a [[enthusiastic]] conversation.",0.0689777135848999,0.8466266393661499,0,1,0,122,"Successful"
"Young men are arguing. Sexy [[young]] [[men]] stand on a balcony having a heated conversation.","Young men are arguing. Sexy [[underage]] [[homme]] stand on a balcony having a heated conversation.",0.0960468053817749,0.8801229000091553,1,0,1,59,"Successful"
"The boy is in Kansas. A [[boy]] [[splashing]] through the [[ocean]].","The boy is in Kansas. A [[yarns]] [[scalding]] through the [[crewman]].",0.028028488159179688,0.07115733623504639,0,0,0,111,"Failed"
"The boy is at the beach. A [[boy]] splashing through the [[ocean]].","The boy is at the beach. A [[boys]] splashing through the [[seawater]].",0.11112499237060547,0.8601938486099243,0,1,0,110,"Successful"
"The boy is swimming. A boy splashing through the [[ocean]].","The boy is swimming. A boy splashing through the [[hoi]].",0.12955665588378906,0.9731425046920776,1,0,1,38,"Successful"
"The men are wearing blue uniforms and wrestling in a competition. A [[man]] in a [[dark]] [[jacket]] [[stands]] next to a [[man]] dressed in [[brown]] reaching down into a [[bag]].","The men are wearing blue uniforms and wrestling in a competition. A [[boy]] in a [[sinister]] [[hoodie]] [[stance]] next to a [[boy]] dressed in [[brunette]] reaching down into a [[pockets]].",0.03655099868774414,0.04842829704284668,0,0,0,310,"Failed"
"Two men in dark clothing, one is reaching into a bag. A man in a dark jacket stands next to a man dressed in brown [[reaching]] down into a bag.","Two men in dark clothing, one is reaching into a bag. A man in a dark jacket stands next to a man dressed in brown [[reaches]] down into a bag.",0.10912978649139404,0.8667998313903809,1,0,1,59,"Successful"
"A man is eating his tv dinner. [[A]] [[woman]] in a [[white]] [[apron]] [[prepares]] various [[meats]] on a [[large]] [[grill]].","A man is eating his tv dinner. [[another]] [[women]] in a [[blank]] [[pont]] [[elaborate]] various [[cheeses]] on a [[phenomenal]] [[bbq]].",0.032853782176971436,0.06030988693237305,0,0,0,204,"Failed"
"A woman is preparing meat. [[A]] woman in a white apron [[prepares]] various meats on a large [[grill]].","A woman is preparing meat. [[another]] woman in a white apron [[develops]] various meats on a large [[cowl]].",0.09587812423706055,0.8882261514663696,1,0,1,67,"Successful"
"A woman is beginning to cook. A woman in a white [[apron]] prepares various meats on a large grill.","A woman is beginning to cook. A woman in a white [[heliport]] prepares various meats on a large grill.",0.10763287544250488,0.8839108943939209,1,0,1,29,"Successful"
"A medic is treating someones wounds with bandages he is holding. An [[elderly]] [[firefighter]] in an [[orange]] [[suit]] is [[holding]] a [[fire]] hose with [[water]] coming out.","A medic is treating someones wounds with bandages he is holding. An [[senior]] [[flre]] in an [[amber]] [[outfit]] is [[organising]] a [[fires]] hose with [[river]] coming out.",0.030291378498077393,0.03683507442474365,0,0,0,258,"Failed"
"A firefighter is holding a fire hose with water comping out. An elderly firefighter in an orange suit is [[holding]] a fire hose with water coming out.","A firefighter is holding a fire hose with water comping out. An elderly firefighter in an orange suit is [[celebrating]] a fire hose with water coming out.",0.08244204521179199,0.8724696636199951,1,0,1,50,"Successful"
"A man is playing video games on his phone. [[A]] [[man]] is reading a [[book]] while [[sitting]] on a [[bench]] [[outside]] of a [[bookstore]].","A man is playing video games on his phone. [[another]] [[friend]] is reading a [[yearbook]] while [[seat]] on a [[pew]] [[exterior]] of a [[library]].",0.028126001358032227,0.0439034104347229,0,0,0,153,"Failed"
"A man is reading on a bench outside of a store. A man is [[reading]] a book while sitting on a bench [[outside]] of a bookstore.","A man is reading on a bench outside of a store. A man is [[read]] a book while sitting on a bench [[diplomacy]] of a bookstore.",0.07799595594406128,0.8663061261177063,1,0,1,29,"Successful"
"The child is riding a swing in the rain. The [[sun]] breaks through the [[trees]] as a child rides a swing.","The child is riding a swing in the rain. The [[sol]] breaks through the [[shafts]] as a child rides a swing.",0.027850866317749023,0.8632829785346985,0,1,0,34,"Successful"
"A child rides a swing in the daytime. The sun breaks through the trees as a child rides a [[swing]].","A child rides a swing in the daytime. The sun breaks through the trees as a child rides a [[oscillation]].",0.09110581874847412,0.8926621675491333,1,0,1,34,"Successful"
"A man is pushing a pear and picking up boxes. A man [[pushing]] a hand-truck of boxes is bending over to pick up a pear.","A man is pushing a pear and picking up boxes. A man [[requiring]] a hand-truck of boxes is bending over to pick up a pear.",0.08835262060165405,0.8585079908370972,1,0,1,37,"Successful"
"A man is pushing a hand truck. A man [[pushing]] a hand-truck of boxes is bending over to pick up a pear.","A man is pushing a hand truck. A man [[push]] a hand-truck of boxes is bending over to pick up a pear.",0.11344599723815918,0.851178765296936,1,0,1,35,"Successful"
"A happy man is picking up a pear. A man pushing a hand-truck of boxes is bending over to pick up a [[pear]].","A happy man is picking up a pear. A man pushing a hand-truck of boxes is bending over to pick up a [[pears]].",0.1456126570701599,0.8745571374893188,1,0,1,15,"Successful"
"The band is backstage. A band singing and playing electric [[guitar]] for a crowd of people.","The band is backstage. A band singing and playing electric [[singers]] for a crowd of people.",0.06862175464630127,0.8593453764915466,0,1,0,39,"Successful"
"A band is playing a concert. A [[band]] singing and playing electric guitar for a [[crowd]] of people.","A band is playing a concert. A [[bunch]] singing and playing electric guitar for a [[diversity]] of people.",0.09771054983139038,0.8918712735176086,1,0,1,62,"Successful"
"The band is playing music at a large venue. A band performing at a [[local]] bar or club.","The band is playing music at a large venue. A band performing at a [[venues]] bar or club.",0.06777453422546387,0.8528964519500732,0,1,0,17,"Successful"
"The band is playing music. A band performing at a local bar or [[club]].","The band is playing music. A band performing at a local bar or [[nadi]].",0.10771530866622925,0.941707193851471,1,0,1,20,"Successful"
"The boy is upset. a boy in a red hooded top is [[smiling]] whilst looking away from his reflection.","The boy is upset. a boy in a red hooded top is [[frowning]] whilst looking away from his reflection.",0.04062080383300781,0.8774227499961853,0,1,0,41,"Successful"
"A boy in a red hood is happy. a boy in a red hooded top is [[smiling]] whilst looking away from his reflection.","A boy in a red hood is happy. a boy in a red hooded top is [[smiled]] whilst looking away from his reflection.",0.1257549524307251,0.8546848297119141,1,0,1,43,"Successful"
"A man wearing very formal colorful clothing and she seems to be dancing. A woman [[wearing]] very formal colorful clothing and she seems to be dancing.","A man wearing very formal colorful clothing and she seems to be dancing. A woman [[wears]] very formal colorful clothing and she seems to be dancing.",0.112274169921875,0.8807690143585205,0,1,0,36,"Successful"
"A person wearing very formal colorful clothing and she seems to be dancing. A woman wearing very formal colorful clothing and she seems to [[be]] [[dancing]].","A person wearing very formal colorful clothing and she seems to be dancing. A woman wearing very formal colorful clothing and she seems to [[become]] [[dancers]].",0.08517372608184814,0.8656878471374512,1,0,1,64,"Successful"
"The workers are mute. Two [[construction]] workers [[talk]] while [[looking]] at a [[Naval]] [[ship]].","The workers are mute. Two [[created]] workers [[speaking]] while [[frisk]] at a [[Marine]] [[despatch]].",0.06395500898361206,0.8464980125427246,0,1,0,276,"Successful"
"The little boy is playing video games. [[Young]] [[boy]] [[smiles]] at the [[camera]] from the [[tire]] [[swing]].","The little boy is playing video games. [[Teenaged]] [[son]] [[grins]] at the [[camcorder]] from the [[bouncy]] [[kneeling]].",0.02205348014831543,0.03975677490234375,0,0,0,190,"Failed"
"He is outside. [[Young]] boy [[smiles]] at the [[camera]] from the [[tire]] swing.","He is outside. [[Childlike]] boy [[grinning]] at the [[camcorder]] from the [[bouncy]] swing.",0.028783559799194336,0.04007375240325928,0,0,0,196,"Failed"
"Girls set down in the street. The girls walk down the [[street]].","Girls set down in the street. The girls walk down the [[st]].",0.07523608207702637,0.9692782163619995,1,0,1,28,"Successful"
"Girls walk down the street. The [[girls]] walk down the street.","Girls walk down the street. The [[babies]] walk down the street.",0.08488833904266357,0.984824538230896,1,0,1,56,"Successful"
"A group of people got ran over by a bus. A [[group]] of [[women]] observing an [[event]] while one in military [[attire]] [[takes]] a [[photograph]]","A group of people got ran over by a bus. A [[reunion]] of [[girl]] observing an [[expressions]] while one in military [[gown]] [[choose]] a [[pics]]",0.02769768238067627,0.040244460105895996,0,0,0,290,"Failed"
"A group of people are watching something and one takes a picture. A group of women observing an event while one in military attire takes a [[photograph]]","A group of people are watching something and one takes a picture. A group of women observing an event while one in military attire takes a [[artwork]]",0.1166849136352539,0.8561810255050659,1,0,1,58,"Successful"
"THe chef is eating fried chicken. [[A]] [[chef]] [[explains]] different [[varieties]] of [[Tomatoes]] to [[consumers]].","THe chef is eating fried chicken. [[una]] [[manager]] [[explain]] different [[type]] of [[Veggies]] to [[shoppers]].",0.0450863242149353,0.11010396480560303,0,0,0,211,"Failed"
"A man in a colorful shirt and a lady in a white blouse give candy to people. A man in a colorful shirt and a lady in a white blouse sign copies of [[books]] for people.","A man in a colorful shirt and a lady in a white blouse give candy to people. A man in a colorful shirt and a lady in a white blouse sign copies of [[textbook]] for people.",0.10330307483673096,0.8610641360282898,0,1,0,54,"Successful"
"Two people sign copies of books. A man in a colorful shirt and a lady in a white blouse sign copies of books for [[people]].","Two people sign copies of books. A man in a colorful shirt and a lady in a white blouse sign copies of books for [[man]].",0.09335565567016602,0.9416393041610718,1,0,1,59,"Successful"
"Two people sign copies of their latest novel. A man in a colorful shirt and a lady in a white blouse [[sign]] copies of books for people.","Two people sign copies of their latest novel. A man in a colorful shirt and a lady in a white blouse [[signs]] copies of books for people.",0.12202125787734985,0.9056100845336914,1,0,1,47,"Successful"
"a child is wrestling with bears. A [[child]] in a ninja [[outfit]] [[does]] a [[jumping]] [[kick]].","a child is wrestling with bears. A [[teenage]] in a ninja [[garb]] [[es]] a [[bounce]] [[beneath]].",0.024468064308166504,0.04840195178985596,0,0,0,181,"Failed"
"a child does a jumping kick. A child in a ninja outfit does a jumping [[kick]].","a child does a jumping kick. A child in a ninja outfit does a jumping [[whoop]].",0.07879865169525146,0.8889936804771423,1,0,1,33,"Successful"
"Two girls wearing blue sit on a couch. Two [[little]] [[girls]], [[wearing]] [[pink]] [[hanging]] on a [[tube]].","Two girls wearing blue sit on a couch. Two [[minuscule]] [[gals]], [[harbours]] [[pinks]] [[ended]] on a [[duct]].",0.02299100160598755,0.037457287311553955,0,0,0,170,"Failed"
"Two girls on a tube. Two little girls, wearing pink hanging on a [[tube]].","Two girls on a tube. Two little girls, wearing pink hanging on a [[canisters]].",0.08793741464614868,0.9812159538269043,1,0,1,47,"Successful"
"Two girls playing on a tube. Two little girls, wearing pink hanging on a [[tube]].","Two girls playing on a tube. Two little girls, wearing pink hanging on a [[smokestacks]].",0.12970352172851562,0.9826223254203796,1,0,1,47,"Successful"
"A boy in a green shirt rollerblading through the tunnel. A boy in a green shirt on a [[skateboard]] on a stone wall with graffiti","A boy in a green shirt rollerblading through the tunnel. A boy in a green shirt on a [[rollerblades]] on a stone wall with graffiti",0.011387109756469727,0.8681163191795349,0,1,0,29,"Successful"
"A boy riding a skateboard on a stone wall. A boy in a green [[shirt]] on a skateboard on a stone wall with graffiti","A boy riding a skateboard on a stone wall. A boy in a green [[sweat]] on a skateboard on a stone wall with graffiti",0.1429436206817627,0.8558102250099182,0,1,0,53,"Successful"
"The person is indoors. A person [[wearing]] a blue [[backpack]] stands on a [[field]] above a [[scenic]] [[view]].","The person is indoors. A person [[puerto]] a blue [[knapsack]] stands on a [[camps]] above a [[touristy]] [[viewpoint]].",0.04492467641830444,0.10942959785461426,0,0,0,198,"Failed"
"The person is outdoors. A person wearing a blue [[backpack]] [[stands]] on a field above a scenic view.","The person is outdoors. A person wearing a blue [[handbags]] [[newsstands]] on a field above a scenic view.",0.09586608409881592,0.8682370185852051,1,0,1,64,"Successful"
"A business man is hurrying to work. An Asian [[woman]] [[enjoys]] a [[nice]] [[treat]]","A business man is hurrying to work. An Asian [[femme]] [[enjoying]] a [[charming]] [[therapeutic]]",0.027336835861206055,0.052915096282958984,0,0,0,168,"Failed"
"A lady is taking pleasure from a treat. An Asian woman enjoys a [[nice]] treat","A lady is taking pleasure from a treat. An Asian woman enjoys a [[terrific]] treat",0.13870739936828613,0.8674607276916504,0,1,0,45,"Successful"
"A small child is standing by the man. A small child in a red jacket is [[sitting]] on a man's shoulders and holding his head.","A small child is standing by the man. A small child in a red jacket is [[sit]] on a man's shoulders and holding his head.",0.13114893436431885,0.8490117788314819,0,1,0,28,"Successful"
